Latitude,Longitude,Sample_ID,Sample_Material_Eng,Sample_Material,Measuring_Institution..Eng.,Measuring_Institution,Pretreatment_Institution_Eng,Pretreatment_Institution_.only.if.different.from.AMS.Lab.,Measurement_Date,R_Combine_Note,Mismatch_Flag,BP,error,Period_New,Site_Code_Eng,Site_Code,Site_OG_Eng,Site_OG,Feature,FeatureType_Eng,Feature_Type,Excavating_Institution_Eng,Excavating_Institution,Year,Sub_Region,Total_Houses,median
37.866,127.172,KCL14-008,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2015(보고서),,,1720,30,ProtoThree,Pocheon Jajak-ri,포천 자작리,"Site at Jajakri, Pocheon",포천 자작리유적,13호 주거지,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2015,Northern Gyeonggi,27,1606
37.866,127.172,KCL14-006,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2015(보고서),,,1720,40,ProtoThree,Pocheon Jajak-ri,포천 자작리,"Site at Jajakri, Pocheon",포천 자작리유적,9호 주거지,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2015,Northern Gyeonggi,27,1610
37.866,127.172,KCL14-009,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2015(보고서),,,1750,30,ProtoThree,Pocheon Jajak-ri,포천 자작리,"Site at Jajakri, Pocheon",포천 자작리유적,14호 주거지,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2015,Northern Gyeonggi,27,1640
37.866,127.172,KCL14-011,Charcoal (wood charcoal),목탄,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,"Gongju National University, Joint Experimental Facility",국립공주대학교 공동실험실습관,2015(보고서),,,1750,30,ProtoThree,Pocheon Jajak-ri,포천 자작리,"Site at Jajakri, Pocheon",포천 자작리유적,17호 주거지,Dwelling,주거지,Giho Cultural Heritage Research Center,기호문화재연구원,2015,Northern Gyeonggi,27,1640
38.103,127.201,SNU12-716,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1600,50,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,5호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1471
38.103,127.201,SNU13-399,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1680,40,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,11호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1572
38.103,127.201,SNU12-712,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1710,60,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,3호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1602
38.103,127.201,SNU13-395,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1720,40,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,9호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1610
38.103,127.201,SNU12-714,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1740,40,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,4호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1629
38.103,127.201,SNU13-401,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1740,50,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,12호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1629
38.103,127.201,SNU13-397,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교기초과학공동기기원,,,,,,1810,40,ProtoThree,"Pocheon Jung-ri, Masan",포천 중리 마산,Pocheon Jung-ri Masan,포천 중리 마산,10호 주거지,Dwelling,주거지,Seogyeong Research Institute of Cultural Heritage,"한국문화유산연구원, 서경문화재연구원",2015,Northern Gyeonggi,11,1708
37.536,127.114,SNU10-520,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,미상,,1,2940,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall,풍납토성(미발간-197번지 미래마을부지),나-7호 주거지(추가),Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,3095
37.536,127.114,KCP 291,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,1850,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,가-4호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,1762
37.536,127.114,KCP 290,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,1980,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,가-3호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,1909
37.536,127.114,KCP 292,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,2030,60,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,나-1호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,1972
37.536,127.114,KCP 295,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,2080,60,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,나-8호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,2044
37.536,127.114,KCP 293,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,2150,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,나-3호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,2136
37.536,127.114,KCP 288,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2001(논문발표),,,2190,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallⅠ,풍납토성Ⅰ,가-2호,Dwelling,주거지,"National Research Institute of Cultural Heritage, Kang, H., & Nah, K. (2001). Absolute Age Determination of Pungnap-dong Site in Seoul. Hanguk Sanggosa Hakbo, 34, 81–102.
",국립문화재연구소,2001,Southern Gyeonggi,82,2206
37.536,127.114,KCP 425,Charcoal (wood charcoal),목탄,National Research Institute of Cultural Heritage,국립문화재연구소,,,2001(논문발표),,,2050,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall Ⅱ,풍납토성Ⅱ,북측 Tr.내 하부 초석(건물지),Building,건물지,National Research Institute of Cultural Heritage,국립문화재연구소,2001,Southern Gyeonggi,82,2000
37.536,127.114,SNU00-226,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2000/11/29,,,1766,13,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall Ⅳ,풍납토성Ⅳ 경당지구,경당지구 44호 입구부,Building,건물지,Hanshin University Museum,한신대학교 박물관,2004,Southern Gyeonggi,82,1652
37.536,127.114,SNU07-161,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/12/06,R_Combined,,1686,39,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall ⅩⅠ,풍납토성ⅩⅠ,가-3호 주거지①,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2009,Southern Gyeonggi,82,1579
37.536,127.114,SNU07-168,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/12/06,,,1690,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall ⅩⅠ,풍납토성ⅩⅠ,가-6호 주거지②,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2009,Southern Gyeonggi,82,1583
37.536,127.114,SNU07-160,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/12/06,,,1700,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall ⅩⅠ,풍납토성ⅩⅠ,197번지 가-1호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2009,Southern Gyeonggi,82,1593
37.536,127.114,SNU07-163,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/12/06,Selected based on archaeological context,,1990,60,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall ⅩⅠ,풍납토성ⅩⅠ,가-2호 주거지①,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2009,Southern Gyeonggi,82,1921
37.536,127.114,SNU08-294,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1647,32,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-6호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1529
37.536,127.114,SNU08-528,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1690,40,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-18호 주거지 부뚜막,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1583
37.536,127.114,SNU08-297,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1700,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-3호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1593
37.536,127.114,SNU08-298,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1700,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-12호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1593
37.536,127.114,SNU08-296,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1750,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-7호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1638
37.536,127.114,SNU08-302,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2008/11/18,,,1960,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen Wall XIII,풍납토성XIII,나-8호 주거지,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1886
37.536,127.114,SNU10-531,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010/12/27,,,1814,32,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXIV,풍납토성XIV,다-3호 주거지 서벽 벽체부 내 소토층,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1713
37.536,127.114,SNU10-529,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010/12/27,,,1820,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXIV,풍납토성XIV,다-5호 주거지 바닥 목탄층,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1721
37.536,127.114,SNU11-R096,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2010/12/27,,,1827,24,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXIV,풍납토성XIV,마-1호 주거지 부뚜막 내부 ①,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2012,Southern Gyeonggi,82,1726
37.536,127.114,SNU10-R166,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1770,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-3호 주거지④,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1653
37.536,127.114,SNU10-R168,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1790,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-8호 주거지1-①,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1669
37.536,127.114,SNU10-R167,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1850,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-7호 주거지③,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1762
37.536,127.114,SNU10-534,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1880,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-1호 주거지 부뚜막,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1790
37.536,127.114,SNU10-533,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1900,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-2호 주거지 부뚜막 내부,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1810
37.538,127.195,SNU05-611,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2006/02/04,R_Combined,1,960,43,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Site at Dukpunggol, Hanam",하남 덕풍골 유적,HND-10(05-2호 주거지),Dwelling,주거지,Sejong University Museum,세종대학교박물관,2006,North Han River Basin,16,853
37.538,127.195,SNU05-602,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2006/01/18,"O, removed one date",,2616,36,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Site at Dukpunggol, Hanam",하남 덕풍골 유적,HND-1(05-1호 주거지),Dwelling,주거지,Sejong University Museum,세종대학교박물관,2006,North Han River Basin,16,2746
37.538,127.195,SNU05-605,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2006/01/18,R_Combined,,2792,21,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Site at Dukpunggol, Hanam",하남 덕풍골 유적,HND-4(05-2호 주거지),Dwelling,주거지,Sejong University Museum,세종대학교박물관,2006,North Han River Basin,16,2897
37.538,127.195,SNU06-1251,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/05/02,R_Combined,,2784,25,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Site at Dukpunggol, Hanam 2",하남 덕풍골 유적2,불땐자리(06-1호 주거지),Dwelling,주거지,Sejong University Museum,세종대학교박물관,2007,North Han River Basin,16,2881
37.544,127.201,SNU04-207,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2004/05/24,R_Combined,,2914,32,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Site at Dukpungdong, Hanam",하남 덕풍동,HND-1(1호 주거지),Dwelling,주거지,Sejong University Museum,세종대학교박물관,2005,North Han River Basin,16,3055
37.546,127.203,KGM-OWd130434,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2013/03/22,,,2437,18,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Hanam Deokpung-dong, pungsan-ri",하남 덕풍동 · 풍산동 유적,1-1지점 라지구 초기철기시대 4호 주거지 1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2016,North Han River Basin,16,2465
37.546,127.203,KGM-OWd130432,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2013/03/22,,,2880,40,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Hanam Deokpung-dong, pungsan-ri",하남 덕풍동 · 풍산동 유적,1-1지점 라지구 청동기시대 4호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2016,North Han River Basin,16,3010
37.546,127.203,KGM-OWd130433,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,Carbon Analysis Lab,Carbon Analysis Lab,2013/03/22,,,2880,40,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Hanam Deokpung-dong, pungsan-ri",하남 덕풍동 · 풍산동 유적,1-1지점 라지구 청동기시대 5호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2016,North Han River Basin,16,3010
37.546,127.203,KGM-OWd130428,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2014/06/18,R_Combined,,2927,24,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Hanam Deokpung-dong, pungsan-ri",하남 덕풍동 · 풍산동 유적,1-1지점 라지구 청동기시대 2호 주거지 1,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2016,North Han River Basin,16,3076
37.546,127.203,KGM-OWd130431,Not specified,,Korea Institute of Geoscience and Mineral Resources (KIGAM),한국지질자원연구원,,,2014/06/18,,,2960,40,Bronze,Hanam Deokpung-dong,하남 덕풍동,"Hanam Deokpung-dong, pungsan-ri",하남 덕풍동 · 풍산동 유적,1-1지점 라지구 청동기시대 3호 주거지,Dwelling,주거지,Hanbaek Research Institute of Cultural Heritage,한백문화재연구원,2016,North Han River Basin,16,3121
37.536,127.114,SNU10-R175,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,1970,50,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-8호 주거지2-②,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1898
37.536,127.114,SNU11-R092,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,,,2022,25,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),라-19호 주거지 내부 서벽2-②,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1960
37.536,127.114,SNU11-R090,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2013/01/10,R_Combined,,2035,17,ProtoThree,Seoul Pungnap Earthen Fortress,서울 풍납토성,Pungnap Earthen WallXV,풍납토성XV(미발간-197번지 미래마을부지),나-19호 주거지 내부 서벽①,Dwelling,주거지,National Research Institute of Cultural Heritage,국립문화재연구소,2013,Southern Gyeonggi,82,1967
37.58,127.194,SNU07-024,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1630,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,5호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1501
37.58,127.194,SNU07-026,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1700,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,8호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1592
37.58,127.194,SNU07-021,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1720,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,1호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1611
37.58,127.194,SNU07-027,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1730,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,9호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1621
37.58,127.194,SNU07-025,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,2680,60,Bronze,Hanam Mangwol-dong,하남 망월동,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,6호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,6,2800
37.58,127.194,SNU07-022,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,2760,60,Bronze,Hanam Mangwol-dong,하남 망월동,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,2호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,6,2860
37.579,127.192,SNU02-548,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2003/04/01,,,2770,40,Bronze,Hanam Mangwol-dong,하남 망월동,"Site at Mangwoldong, Hanam",하남 망월동유적,2호 주거지,Dwelling,주거지,Sejong University Museum,세종대학교 박물관,2004,North Han River Basin,6,2863
37.579,127.192,SNU02-549,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2003/04/29,,,2860,40,Bronze,Hanam Mangwol-dong,하남 망월동,"Site at Mangwoldong, Hanam",하남 망월동유적,3호 주거지,Dwelling,주거지,Sejong University Museum,세종대학교 박물관,2004,North Han River Basin,6,2980
37.579,127.192,SNU02-546,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2003/04/01,"O, 2868 or 2773",,2868,41,Bronze,Hanam Mangwol-dong,하남 망월동,"Site at Mangwoldong, Hanam",하남 망월동유적,1호 주거지,Dwelling,주거지,Sejong University Museum,세종대학교 박물관,2004,North Han River Basin,6,2991
37.579,127.192,SNU02-550,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2003/04/29,,,2870,40,Bronze,Hanam Mangwol-dong,하남 망월동,"Site at Mangwoldong, Hanam",하남 망월동유적,4호 주거지,Dwelling,주거지,Sejong University Museum,세종대학교 박물관,2004,North Han River Basin,6,2994
37.58,127.194,SNU07-023,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1750,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,4호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1639
37.58,127.194,SNU07-029,Charcoal (wood charcoal),목탄,National Center for Inter-University Research Facilities,서울대학교 기초과학공동기기원,,,2007/11/30,,,1750,60,ProtoThree,Hanam Mangwol-dong Gusan,하남 망월동 구산,"Mangwol-dong Gusan, Hanam",하남 망월동 구산 유적,12호 주거지,Dwelling,주거지,Korea Institute of Heritage,고려문화재연구원,2008,North Han River Basin,10,1639
